352 352 1 1 5.045471 4.481270 5.152978 
353 353 1 1 4.710802 6.889050 8.986184 
354 354 1 1 7.182124 7.277359 8.542128 
355 355 1 1 5.646408 1.976552 1.491739 
356 356 1 1 3.010937 1.132212 6.897870 
357 357 1 1 6.282584 6.193062 9.771896 
358 358 1 1 7.463475 5.858669 2.718533 
359 359 1 1 5.540170 9.809612 8.315672 
360 360 1 1 7.005429 5.065077 0.921474 
361 361 1 1 5.952146 2.774089 5.456991 
362 362 1 1 3.644733 3.037805 9.722932 
363 363 1 1 6.924294 3.490828 6.233299 
364 364 1 1 5.328629 5.889089 1.878610 
365 365 1 1 2.925054 9.834139 7.552480 
366 366 1 1 4.895463 9.970201 3.909970 
367 367 1 1 4.558710 3.838130 7.734579 
368 368 1 1 5.863315 6.884736 0.167644 
369 369 1 1 7.005565 7.048516 5.093587 
370 370 1 1 6.849723 9.196168 1.745627 
371 371 1 1 7.157352 2.687594 0.563251 
372 372 1 1 7.242487 6.009180 4.940929 
373 373 1 1 5.079862 7.377095 4.695700 
374 374 1 1 6.567111 4.166970 9.992247 
375 375 1 1 4.761321 9.032142 5.936360 
376 376 1 1 6.728282 2.363337 2.723591 
377 377 1 1 4.509090 4.155846 2.179597 
378 378 1 1 4.418583 5.860105 3.932704 
379 379 1 1 4.973317 3.380871 0.912996 
380 380 1 1 4.825332 6.108569 6.502061 
381 381 1 1 5.827121 8.855262 3.479415 
382 382 1 1 4.417124 7.101306 2.623342 
383 383 1 1 6.585828 2.699123 4.426377 
384 384 1 1 6.192238 7.355577 2.557685 
385 385 1 1 5.739311 6.954288 8.018913 
386 386 1 1 4.569287 9.346726 4.513248 
387 387 1 1 3.021869 8.293931 9.631463 
388 388 1 1 3.670959 6.921954 2.109037 
389 389 1 1 4.778440 6.074031 0.285258 
390 390 1 1 3.307163 5.178533 9.607829 
391 391 1 1 2.534404 8.970201 2.813337 
392 392 1 1 2.503576 7.071494 4.678445 
393 393 1 1 6.733853 4.946935 4.608962 
394 394 1 1 6.698828 6.312677 4.171923 
395 395 1 1 4.964761 1.611417 3.295210 
396 396 1 1 3.777173 6.860955 4.153500 
397 397 1 1 4.955423 5.447610 1.720653 
398 398 1 1 4.510250 1.615057 6.463122 
399 399 1 1 2.568062 3.118545 3.798093 
400 400 1 1 2.576883 8.760831 0.228915 
401 401 1 1 6.460549 6.535484 8.772443 
402 402 1 1 7.071920 8.582248 0.738458 
403 403 1 1 2.509643 4.010060 3.135791 
404 404 1 1 5.149473 1.152012 4.539408 
405 405 1 1 3.631036 4.557067 8.335050 
406 406 1 1 5.513260 3.711527 2.514070 
407 407 1 1 3.850006 9.135535 0.716621 
408 408 1 1 5.148215 7.824641 7.581131 
409 409 1 1 7.323495 8.151607 3.885099 
410 410 1 1 4.735453 6.807881 0.276128 
411 411 1 1 2.948489 0.038682 4.307686 
412 412 1 1 6.187728 1.514063 6.190978 
413 413 1 1 3.777554 8.214175 0.426358 
414 414 1 1 6.627779 2.807043 1.653825 
415 415 1 1 4.107489 4.184315 1.021271 
416 416 1 1 5.743184 1.646323 8.782224 
417 417 1 1 3.539746 0.146238 8.070117 
418 418 1 1 7.252528 6.013887 1.775362 
419 419 1 1 3.107734 8.460857 8.697336 
420 420 1 1 5.133274 9.927937 0.050345 
421 421 1 1 3.480981 3.658786 1.850006 
422 422 1 1 6.213786 7.427194 5.421458 
423 423 1 1 3.831881 6.427357 6.595778 
424 424 1 1 3.826602 8.466204 4.325177 
425 425 1 1 4.846454 3.219999 7.609230 
426 426 1 1 6.573326 5.535830 4.337027 
427 427 1 1 3.855051 5.565532 0.701114 
428 428 1 1 3.233570 4.572330 7.558408 
429 429 1 1 6.471881 8.537820 8.433696 
430 430 1 1 5.058812 5.668596 7.229306 
431 431 1 1 6.343108 3.409467 2.259364 
432 432 1 1 5.392891 6.604805 3.013154 
433 433 1 1 4.949770 8.808133 1.783775 
434 434 1 1 6.336509 3.530052 6.024010 
435 435 1 1 2.892483 6.336736 5.950465 
436 436 1 1 4.175602 5.128434 3.080326 
437 437 1 1 4.996700 5.598605 8.468044 
438 438 1 1 6.391858 5.133031 6.273938 
439 439 1 1 4.000910 1.264366 7.927618 
440 440 1 1 4.443328 2.179784 1.287402 
441 441 1 1 6.203763 2.408793 0.999245 
442 442 1 1 4.654033 2.871270 6.178098 
443 443 1 1 7.350491 2.333154 2.066093 
444 444 1 1 3.615953 6.634455 2.063442 
445 445 1 1 6.807540 8.371171 0.558407 
446 446 1 1 4.975170 4.954447 9.492501 
447 447 1 1 6.575391 5.808233 5.001461 
448 448 1 1 2.829796 1.262124 2.335106 
449 449 1 1 6.783384 1.604235 3.733500 
450 450 1 1 6.987659 5.575048 6.005638 
451 451 1 1 3.406878 5.780311 1.405827 
452 452 1 1 7.064730 8.048019 7.636085 
453 453 1 1 2.702605 5.261743 5.595483 
454 454 1 1 6.602317 4.704499 2.117235 
455 455 1 1 4.311749 8.366940 3.755419 
456 456 1 1 3.765107 9.787395 5.774258 
457 457 1 1 2.930477 6.287988 0.310843 
458 458 1 1 5.878786 2.232292 4.207289 
459 459 1 1 6.292582 1.499189 7.083529 
460 460 1 1 3.273693 7.844437 0.199391 
461 461 1 1 2.939386 3.570038 2.763930 
462 462 1 1 3.750733 4.942958 8.163497 
463 463 1 1 2.920715 9.687200 9.399269 
464 464 1 1 6.848907 3.783282 3.216055 
465 465 1 1 5.070825 6.299210 1.644229 
466 466 1 1 6.245198 3.542702 9.600991 
467 467 1 1 6.043167 6.580704 2.728467 
468 468 1 1 5.179286 1.982239 0.374831 
469 469 1 1 3.723996 9.484499 6.496540 
470 470 1 1 4.235364 1.936283 4.128058 
471 471 1 1 6.904388 6.743224 8.430318 
472 472 1 1 3.252445 7.672568 1.173102 
473 473 1 1 4.264384 4.348161 8.872318 
474 474 1 1 4.286538 0.684564 8.296985 
475 475 1 1 7.136398 3.454052 0.605612 
476 476 1 1 5.951297 2.449708 8.967495 
477 477 1 1 5.222049 4.004309 0.739129 
478 478 1 1 3.178291 1.267997 7.721034 
479 479 1 1 6.858765 3.715097 9.373047 
480 480 1 1 7.189362 9.098974 5.290742 
481 481 1 1 2.990352 4.118807 4.213107 
482 482 1 1 6.200189 7.706862 1.210780 
483 483 1 1 5.556471 0.979906 6.958750 
484 484 1 1 5.849873 9.602548 5.628469 
485 485 1 1 6.818463 8.109708 9.324892 
486 486 1 1 6.488125 6.293221 8.650183 
487 487 1 1 6.238254 2.736107 6.457062 
488 488 1 1 5.027515 2.226839 9.403438 
489 489 1 1 7.282053 6.460061 7.423618 
490 490 1 1 3.784150 2.480812 1.635656 
491 491 1 1 5.087134 1.899141 1.706446 
492 492 1 1 2.684882 0.674843 7.064585 
493 493 1 1 6.934833 3.846752 8.290758 
494 494 1 1 5.514543 9.095165 9.440144 
495 495 1 1 5.659665 2.723694 8.064864 
496 496 1 1 3.612239 6.562725 4.176082 
497 497 1 1 3.746058 7.208320 7.444637 
498 498 1 1 6.797260 7.682694 9.795859 
499 499 1 1 4.847913 4.900967 9.395525 
500 500 1 1 5.456534 1.836406 3.874632 
501 501 2 -1 7.915286 6.056187 4.728648
502 502 2 -1 0.197338 4.541571 2.539878
503 503 2 -1 1.237729 4.997473 0.853272
504 504 2 -1 8.136941 3.309291 7.988228
505 505 2 -1 0.131265 2.093613 6.077457
506 506 2 -1 8.584158 7.181073 0.977472
507 507 2 -1 9.525453 9.780989 6.108776
508 508 2 -1 9.207941 5.429097 1.811652
509 509 2 -1 2.309929 4.994510 1.263308
510 510 2 -1 8.746372 1.442949 9.849624
511 511 2 -1 1.447461 3.013648 7.448928
512 512 2 -1 1.587987 8.523651 5.492194
513 513 2 -1 9.815233 6.873025 3.626257
514 514 2 -1 9.051835 6.930988 4.577201
515 515 2 -1 1.988207 8.812866 7.367938
516 516 2 -1 1.160753 0.329051 1.281820
517 517 2 -1 9.737077 3.910162 3.176769
518 518 2 -1 1.794361 7.669928 6.260418
519 519 2 -1 1.261400 0.595103 8.294724
520 520 2 -1 1.264209 2.237770 8.083454
521 521 2 -1 7.639929 4.009349 4.506583
522 522 2 -1 9.581752 9.013632 9.545659
523 523 2 -1 9.744977 8.752683 7.303441
524 524 2 -1 9.368907 4.196439 8.274488
525 525 2 -1 0.472695 8.678790 7.373356
526 526 2 -1 7.957334 3.478972 3.018148
527 527 2 -1 7.954996 7.004472 6.669369
528 528 2 -1 2.286288 5.824795 1.037643
529 529 2 -1 8.176720 9.302078 4.459102
530 530 2 -1 8.670737 4.926821 6.255942
531 531 2 -1 7.719182 0.087237 8.085738
532 532 2 -1 1.964254 5.382188 7.172030
533 533 2 -1 8.456291 2.752663 5.234367
534 534 2 -1 9.915940 4.362729 2.252926
535 535 2 -1 1.099304 2.070357 0.548483
536 536 2 -1 0.549023 8.854619 0.230314
537 537 2 -1 8.023729 1.962823 2.572318
538 538 2 -1 8.890838 2.658131 2.876206
539 539 2 -1 7.851910 9.168623 9.711487
540 540 2 -1 9.955590 5.881357 9.938977
541 541 2 -1 7.741659 7.399289 8.598272
542 542 2 -1 9.405330 2.962318 4.096290
543 543 2 -1 1.108319 2.934244 8.847566
544 544 2 -1 1.830034 0.501113 2.608591
545 545 2 -1 9.901553 2.540643 1.913385
546 546 2 -1 8.926706 5.817816 2.848639
547 547 2 -1 9.761834 5.763167 7.364547
548 548 2 -1 1.013986 6.558962 7.104796
549 549 2 -1 7.974185 7.607602 9.606026
550 550 2 -1 1.518897 9.950651 2.116538
551 551 2 -1 7.928988 7.458789 4.859477
552 552 2 -1 8.261193 6.676107 3.359103
553 553 2 -1 1.307136 5.211384 4.078922
554 554 2 -1 1.373483 0.260769 7.447540
555 555 2 -1 7.568493 1.239261 9.096569
556 556 2 -1 9.636885 7.130389 7.028784
557 557 2 -1 1.070304 5.911196 1.248602
558 558 2 -1 9.883212 2.317763 9.682008
559 559 2 -1 7.714476 1.919491 1.763980
560 560 2 -1 9.473197 1.406529 6.765276
561 561 2 -1 7.738574 0.193236 5.208694
562 562 2 -1 0.817973 7.824939 6.705957
563 563 2 -1 8.166495 6.568180 5.949742
564 564 2 -1 0.324974 6.510953 5.381796
565 565 2 -1 9.820880 0.857105 0.398567
566 566 2 -1 0.319018 5.964445 0.859493
567 567 2 -1 8.669947 8.639461 5.738468
568 568 2 -1 8.825265 8.634843 2.191141
569 569 2 -1 0.031531 4.340431 6.417914
570 570 2 -1 0.897295 9.518544 7.827786
571 571 2 -1 8.058178 0.572826 8.748547
572 572 2 -1 8.734698 8.534498 5.401425
573 573 2 -1 1.385956 1.777609 9.009178
574 574 2 -1 0.122159 7.990545 9.628734
575 575 2 -1 0.875351 9.878901 2.897488
576 576 2 -1 0.203815 3.291964 1.477739
577 577 2 -1 0.302950 6.939766 6.048205
578 578 2 -1 2.072358 3.983640 1.748616
